1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,4,4,4,4,4,5,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,
1,1,1,1,4,4,1,1,1,1,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,
1,1,1,4,4,1,1,1,1,4,4,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,
1,1,1,4,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,
1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,
1,1,4,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,
0,0,4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,0,0,0,0,
1,1,4,1,1,1,1,1,4,4,1,1,1,1,1,4,4,4,4,4,4,4,1,1,1,1,1,
1,1,4,1,1,1,1,1,1,4,1,1,1,1,4,4,1,1,3,1,1,4,1,1,1,1,1,
1,1,4,4,1,1,1,4,4,4,1,1,1,1,4,1,1,-8,-24,-900,1,4,4,1,1,1,1,
1,1,1,4,1,1,4,4,1,4,4,1,1,1,4,1,1,0,-40500,0,1,1,4,4,4,4,1,
1,1,1,4,1,1,4,1,1,1,4,1,1,1,4,1,1,1,1,1,1,4,4,1,1,4,1,
1,1,1,4,4,4,4,1,1,1,4,1,1,1,4,1,1,1,1,4,4,4,1,1,1,4,1,
1,1,1,4,4,1,1,1,1,1,4,1,1,1,4,1,1,4,4,4,1,1,1,1,1,4,1,
1,1,1,4,1,1,1,1,1,1,4,1,1,1,4,1,4,4,1,1,1,1,1,1,1,4,1,
1,1,4,4,1,1,1,1,1,1,4,1,1,1,5,4,4,1,1,1,1,1,1,1,1,4,1,
1,4,4,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,4,1,
1,4,1,1,1,1,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,
1,4,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,4,1,
1,4,1,1,1,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,4,1,
1,4,1,1,1,1,1,1,4,1,1,4,4,4,1,1,1,1,1,1,1,1,1,4,4,1,1,
1,4,1,1,1,1,4,4,4,4,2,4,1,4,4,4,1,1,1,1,1,1,4,4,1,1,1,
1,4,4,4,4,4,4,1,1,1,0,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
a99985
7e513e
