1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,
1,4,1,1,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,4,1,1,1,4,1,
1,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,3,0,0,-8,1,4,4,4,1,4,1,
1,4,1,4,1,1,1,1,1,1,1,4,1,4,1,4,1,1,1,1,1,1,1,4,1,4,1,
1,4,1,4,5,0,3,0,0,-24,1,4,4,4,1,4,4,4,4,4,0,0,1,4,1,4,1,
1,4,1,4,1,4,1,1,1,1,1,4,1,4,1,4,1,1,4,4,1,1,1,4,4,4,1,
1,4,1,4,1,4,1,0,0,4,4,4,1,4,1,4,4,1,1,4,5,4,1,1,1,4,1,
1,4,1,4,1,4,1,1,1,4,4,1,1,4,1,1,4,4,1,1,1,4,1,0,1,4,1,
1,4,1,4,1,4,4,4,4,4,1,1,4,4,4,1,1,4,4,1,0,4,1,0,1,4,1,
1,4,1,4,4,4,1,1,4,1,1,4,4,0,4,4,1,1,4,1,1,4,4,4,1,4,1,
1,4,1,4,1,1,1,4,4,1,4,4,0,0,0,4,4,1,4,4,1,1,1,4,1,4,1,
1,4,4,4,4,4,4,4,4,1,4,0,0,5,0,0,4,4,4,4,4,4,4,4,4,4,1,
1,4,1,1,1,4,1,1,4,1,4,4,0,0,0,4,4,1,4,1,1,1,1,1,1,4,1,
1,4,1,0,3,4,4,1,4,1,1,4,4,0,4,4,1,1,4,4,4,4,4,4,1,4,1,
1,4,1,0,1,1,4,1,4,4,1,1,4,4,4,1,1,4,4,1,4,1,1,4,1,4,1,
1,4,1,-300,1,4,4,1,1,4,4,1,1,4,1,1,4,4,1,1,4,1,1,4,1,4,1,
1,4,1,0,1,4,4,4,1,1,4,4,1,4,1,4,4,1,1,4,4,4,4,4,4,4,1,
1,4,1,0,1,4,1,4,4,1,1,4,1,4,1,4,1,1,1,4,1,1,1,1,1,4,1,
1,4,1,-40500,1,4,1,1,4,4,1,4,4,4,1,4,1,0,0,4,4,4,4,4,1,4,1,
1,4,1,1,1,4,1,1,1,4,1,4,1,2,1,4,1,1,1,1,1,1,1,4,5,4,1,
1,4,4,4,4,4,4,4,4,4,1,4,1,0,1,4,4,4,4,4,4,4,4,4,1,4,1,
1,4,1,1,1,1,1,1,1,5,1,4,1,0,1,4,1,1,1,1,1,1,1,1,1,4,1,
1,4,4,4,4,4,4,4,4,4,4,4,1,0,1,4,4,4,4,4,4,4,4,4,4,4,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
143309
7daa1f 
