1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,
1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,
1,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,1,4,1,
1,4,1,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,4,1,4,1,
1,4,1,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,
1,4,1,1,1,4,1,1,1,4,1,4,4,1,4,4,1,4,1,1,1,4,1,1,1,4,1,
1,4,4,4,1,4,1,1,1,4,1,4,1,1,1,4,1,4,1,1,1,4,1,4,4,4,1,
1,4,1,4,1,4,4,4,4,4,1,4,1,-180,1,4,1,4,4,4,4,4,1,4,1,4,1,
1,4,1,4,1,4,1,1,1,1,1,4,1,0,1,4,1,1,1,1,1,4,1,4,1,4,1,
1,4,1,4,1,4,4,4,4,4,4,4,1,0,1,4,4,4,4,4,4,4,1,4,1,4,1,
1,4,1,4,1,4,1,1,1,4,1,0,3,-8,3,0,1,4,1,1,1,4,1,4,1,4,1,
0,4,4,4,1,4,4,4,4,4,1,4,1,0,1,4,1,4,4,4,4,4,1,4,4,4,0,
1,4,1,4,1,4,1,1,4,4,1,4,1,0,1,4,1,4,4,1,1,4,1,4,1,4,1,
1,4,1,4,1,4,4,4,4,1,1,4,1,-6,1,4,1,1,4,4,4,4,1,4,1,4,1,
1,4,1,4,1,4,1,1,1,1,4,4,1,1,1,4,4,1,1,1,1,4,1,4,1,4,1,
1,4,1,4,1,4,4,4,1,1,4,1,1,1,1,1,4,1,1,4,4,4,1,4,1,4,1,
1,4,4,4,1,4,1,4,4,1,4,4,4,1,4,4,4,1,4,4,1,4,1,4,4,4,1,
1,4,1,1,1,4,1,1,4,4,4,1,4,1,4,1,4,4,4,1,1,4,1,1,1,4,1,
1,4,1,4,4,4,4,4,4,1,1,1,4,4,4,1,1,1,4,4,4,5,4,4,1,4,1,
1,4,1,4,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,4,1,4,1,
1,4,1,4,4,4,1,4,4,4,4,4,4,2,4,4,4,4,4,4,1,4,4,4,1,4,1,
1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,
1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
7a1b1b
f4f4f2
