1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,1,4,4,4,4,4,4,4,4,4,4,2,4,1,1,1,1,4,4,4,4,4,4,1,1,
1,1,1,4,1,1,1,1,4,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,4,1,1,
1,1,1,4,4,4,1,1,4,1,1,1,4,1,1,1,1,1,4,4,4,4,4,4,4,1,1,
1,1,1,1,1,4,1,1,4,1,1,1,4,4,4,4,4,4,4,1,1,4,5,1,4,1,1,
1,1,1,1,1,4,1,1,4,1,1,1,4,4,1,1,1,1,1,1,1,4,1,1,4,1,1,
1,1,1,1,1,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,1,4,1,1,
1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,4,1,4,4,4,4,1,1,
1,1,1,1,1,1,4,4,4,1,1,1,1,4,4,4,4,4,4,4,1,1,4,1,4,1,1,
1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,4,1,4,4,4,4,4,4,4,4,1,1,
1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,4,4,4,1,1,1,1,4,1,4,1,1,
1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,4,1,1,1,1,1,1,4,1,4,1,1,
1,1,1,1,1,1,1,1,4,1,4,4,4,4,4,4,1,1,1,1,1,1,4,4,4,1,1,
1,1,4,4,4,4,4,4,4,4,4,1,1,1,4,1,1,1,-648,-8,-1000,1,4,1,4,1,1,
1,1,4,1,1,1,1,1,1,1,4,1,1,4,4,1,1,1,0,-72,0,1,4,1,4,1,1,
1,1,4,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,3,1,1,4,1,4,1,1,
1,1,4,1,1,1,1,1,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,
1,1,4,1,1,1,4,4,4,4,1,4,1,1,1,1,1,4,1,1,4,1,1,1,4,1,1,
1,1,4,1,1,1,4,1,1,4,4,4,1,1,1,1,4,4,1,1,4,1,1,1,4,1,1,
1,1,4,4,4,4,5,1,1,4,1,4,1,1,1,4,4,4,4,4,4,4,5,4,4,1,1,
1,1,4,1,1,1,4,1,4,4,1,4,4,4,4,4,1,4,1,1,4,1,1,1,4,1,1,
1,1,4,1,1,1,4,4,4,1,1,1,1,1,4,1,1,4,1,1,4,1,1,1,4,1,1,
1,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,
c8d4d3
7caed1
